# GREAT Version 5.03
# Association rule: Basal+extension: 5000 bp upstream, 1000 bp downstream, 1000000 bp max extension
# Significance tests required to pass thresholds: both
# Raw P-val tolerated: 5.000000e-02
# Annotation count range: [1, -1]
# DAG level range: [1, -1]
# Tests performed: 2800
# ID	Desc	DAGLvl	BRank	BPval	BBonf	BFDR	BFold	BExp	Bn	Bk	BProb	RegionSetCov	HRank	HPval	HBonf	HFDR	HFold	HExp	HN	HK	Hn	Hk	GeneSetCov	TermGeneCov	Genes	Regions
GO:0003702	RNA polymerase II transcription factor activity	3	27	1.697960e-18	4.754288e-15	1.760847e-16	9.070018e+01	1.212787e-01	556	11	2.181272e-04	1.978417e-02	10	2.862392e-03	1.000000e+00	8.014699e-01	3.063765e+00	2.937562e+00	17217	218	232	9	3.879310e-02	4.128440e-02	ELL2,FOS,IRF3,JUNB,MEIS1,NR2F2,SRF,TCF7,VPS72	SRF.11,SRF.13,SRF.139,SRF.35,SRF.359,SRF.36,SRF.39,SRF.395,SRF.446,SRF.459,SRF.53
GO:0008135	translation factor activity, nucleic acid binding	3	34	1.813745e-15	5.078487e-12	1.493673e-13	2.620069e+02	2.671686e-02	556	7	4.805190e-05	1.258993e-02	2	2.790474e-04	7.813327e-01	3.906664e-01	5.526366e+00	1.266655e+00	17217	94	232	7	3.017241e-02	7.446809e-02	EEF1B2,EIF1AD,EIF2B2,EIF3H,EIF4G2,EIF6,PURB	SRF.308,SRF.465,SRF.470,SRF.526,SRF.537,SRF.543,SRF.73
GO:0045182	translation regulator activity	2	36	9.510117e-15	2.662833e-11	7.396757e-13	2.065986e+02	3.388213e-02	556	7	6.093908e-05	1.258993e-02	5	8.053342e-04	1.000000e+00	4.509872e-01	4.638200e+00	1.509206e+00	17217	112	232	7	3.017241e-02	6.250000e-02	EEF1B2,EIF1AD,EIF2B2,EIF3H,EIF4G2,EIF6,PURB	SRF.308,SRF.465,SRF.470,SRF.526,SRF.537,SRF.543,SRF.73
GO:0003735	structural constituent of ribosome	3	39	2.007599e-13	5.621278e-10	1.441353e-11	2.598805e+02	2.308753e-02	556	6	4.152434e-05	1.079137e-02	23	1.300635e-02	1.000000e+00	1.000000e+00	3.113757e+00	1.926933e+00	17217	143	232	6	2.586207e-02	4.195804e-02	MRPS15,RPL10,RPL22,RPL24,RPL38,RPS27	SRF.137,SRF.210,SRF.268,SRF.393,SRF.431,SRF.453
GO:0003743	translation initiation factor activity	4	43	8.234418e-12	2.305637e-08	5.361947e-10	3.142677e+02	1.591001e-02	556	5	2.861512e-05	8.992806e-03	6	9.290944e-04	1.000000e+00	4.335774e-01	6.626001e+00	7.546030e-01	17217	56	232	5	2.155172e-02	8.928571e-02	EIF1AD,EIF2B2,EIF3H,EIF4G2,EIF6	SRF.465,SRF.470,SRF.526,SRF.537,SRF.73
GO:0019904	protein domain specific binding	4	44	8.904547e-12	2.493273e-08	5.666530e-10	7.719618e+01	9.067806e-02	556	7	1.630900e-04	1.258993e-02	42	3.734116e-02	1.000000e+00	1.000000e+00	2.248824e+00	3.112737e+00	17217	231	232	7	3.017241e-02	3.030303e-02	ARHGAP1,CDC25C,CSNK2B,CSRP2BP,DENND1A,MTCH1,WBP1	SRF.187,SRF.231,SRF.37,SRF.378,SRF.407,SRF.478,SRF.536
GO:0010843	promoter binding	6	46	4.133449e-11	1.157366e-07	2.516012e-09	7.100177e+02	5.633663e-03	556	4	1.013249e-05	7.194245e-03	15	4.798641e-03	1.000000e+00	8.957462e-01	1.855280e+01	1.078004e-01	17217	8	232	2	8.620690e-03	2.500000e-01	FOS,SRF	SRF.139,SRF.39,SRF.459,SRF.53
GO:0003704	specific RNA polymerase II transcription factor activity	4	48	1.260860e-10	3.530409e-07	7.355019e-09	1.817444e+02	2.751116e-02	556	5	4.948050e-05	8.992806e-03	19	8.981720e-03	1.000000e+00	1.000000e+00	6.957301e+00	4.312017e-01	17217	32	232	3	1.293103e-02	9.375000e-02	FOS,NR2F2,SRF	SRF.139,SRF.35,SRF.39,SRF.459,SRF.53
GO:0003707	steroid hormone receptor activity	6	49	1.949908e-10	5.459744e-07	1.114233e-08	1.664988e+02	3.003025e-02	556	5	5.401124e-05	8.992806e-03	3	5.005914e-04	1.000000e+00	4.672186e-01	7.572572e+00	6.602776e-01	17217	49	232	5	2.155172e-02	1.020408e-01	NR2F2,NR2F6,NR4A1,NR4A2,NR4A3	SRF.117,SRF.176,SRF.21,SRF.35,SRF.450
GO:0004879	ligand-dependent nuclear receptor activity	5	54	5.750264e-10	1.610074e-06	2.981618e-08	1.339533e+02	3.732644e-02	556	5	6.713389e-05	8.992806e-03	7	1.271818e-03	1.000000e+00	5.087271e-01	6.184267e+00	8.085032e-01	17217	60	232	5	2.155172e-02	8.333333e-02	NR2F2,NR2F6,NR4A1,NR4A2,NR4A3	SRF.117,SRF.176,SRF.21,SRF.35,SRF.450
GO:0005085	guanyl-nucleotide exchange factor activity	4	58	2.544705e-09	7.125173e-06	1.228478e-07	9.927251e+01	5.036641e-02	556	5	9.058707e-05	8.992806e-03	47	4.441033e-02	1.000000e+00	1.000000e+00	2.594797e+00	1.926933e+00	17217	143	232	5	2.155172e-02	3.496503e-02	EIF2B2,FGD6,PLEKHG2,RAPGEF6,TAGAP	SRF.332,SRF.370,SRF.436,SRF.73,SRF.98
GO:0035257	nuclear hormone receptor binding	6	67	4.549945e-08	1.273985e-04	1.901470e-06	1.226082e+02	3.262424e-02	556	4	5.867668e-05	7.194245e-03	24	1.335568e-02	1.000000e+00	1.000000e+00	4.365365e+00	9.163037e-01	17217	68	232	4	1.724138e-02	5.882353e-02	FHL2,JMJD1A,KAT5,ZNHIT3	SRF.214,SRF.42,SRF.49,SRF.54
GO:0051427	hormone receptor binding	5	68	5.420008e-08	1.517602e-04	2.231768e-06	1.173261e+02	3.409301e-02	556	4	6.131836e-05	7.194245e-03	29	1.773454e-02	1.000000e+00	1.000000e+00	4.011417e+00	9.971540e-01	17217	74	232	4	1.724138e-02	5.405405e-02	FHL2,JMJD1A,KAT5,ZNHIT3	SRF.214,SRF.42,SRF.49,SRF.54
GO:0016765	transferase activity, transferring alkyl or aryl (other than methyl) groups	4	73	1.233192e-07	3.452938e-04	4.730052e-06	3.303425e+02	9.081482e-03	556	3	1.633360e-05	5.395683e-03	40	2.976358e-02	1.000000e+00	1.000000e+00	4.452672e+00	6.737527e-01	17217	50	232	3	1.293103e-02	6.000000e-02	DHDDS,FDFT1,GSTP1	SRF.121,SRF.166,SRF.274
GO:0050681	androgen receptor binding	8	74	2.070585e-07	5.797639e-04	7.834647e-06	2.778167e+02	1.079849e-02	556	3	1.942174e-05	5.395683e-03	14	4.462676e-03	1.000000e+00	8.925352e-01	8.905345e+00	3.368763e-01	17217	25	232	3	1.293103e-02	1.200000e-01	FHL2,JMJD1A,KAT5	SRF.42,SRF.49,SRF.54
GO:0035258	steroid hormone receptor binding	7	80	6.324096e-07	1.770747e-03	2.213434e-05	1.912475e+02	1.568648e-02	556	3	2.821309e-05	5.395683e-03	21	1.150744e-02	1.000000e+00	1.000000e+00	6.360961e+00	4.716269e-01	17217	35	232	3	1.293103e-02	8.571429e-02	FHL2,JMJD1A,KAT5	SRF.42,SRF.49,SRF.54
GO:0010736	serum response element binding	7	82	7.912595e-07	2.215527e-03	2.701862e-05	1.587753e+03	1.259642e-03	556	2	2.265543e-06	3.597122e-03	30	2.676930e-02	1.000000e+00	1.000000e+00	3.710560e+01	2.695011e-02	17217	2	232	1	4.310345e-03	5.000000e-01	SRF	SRF.139,SRF.53
GO:0016702	oxidoreductase activity, acting on single donors with incorporation of molecular oxygen, incorporation of two atoms of oxygen	5	87	1.331409e-06	3.727945e-03	4.284994e-05	1.490547e+02	2.012684e-02	556	3	3.619935e-05	5.395683e-03	48	4.913368e-02	1.000000e+00	1.000000e+00	3.649731e+00	8.219783e-01	17217	61	232	3	1.293103e-02	4.918033e-02	FLJ22222,JMJD1A,PLOD1	SRF.188,SRF.261,SRF.42
GO:0050699	WW domain binding	5	97	6.204382e-06	1.737227e-02	1.790956e-04	5.665859e+02	3.529915e-03	556	2	6.348768e-06	3.597122e-03	28	1.478784e-02	1.000000e+00	1.000000e+00	1.060160e+01	1.886508e-01	17217	14	232	2	8.620690e-03	1.428571e-01	CDC25C,WBP1	SRF.187,SRF.478
GO:0051539	4 iron, 4 sulfur cluster binding	5	99	8.949792e-06	2.505942e-02	2.531254e-04	4.716350e+02	4.240567e-03	556	2	7.626919e-06	3.597122e-03	41	3.208727e-02	1.000000e+00	1.000000e+00	7.067734e+00	2.829761e-01	17217	21	232	2	8.620690e-03	9.523810e-02	ACO2,NDUFS1	SRF.308,SRF.312
GO:0004887	thyroid hormone receptor activity	6	101	1.001706e-05	2.804777e-02	2.777007e-04	4.457660e+02	4.486659e-03	556	2	8.069531e-06	3.597122e-03	9	2.616884e-03	1.000000e+00	8.141418e-01	2.473707e+01	8.085032e-02	17217	6	232	2	8.620690e-03	3.333333e-01	NR2F6,NR4A3	SRF.117,SRF.176
GO:0017017	MAP kinase tyrosine/serine/threonine phosphatase activity	9	102	1.138981e-05	3.189146e-02	3.126614e-04	4.179996e+02	4.784693e-03	556	2	8.605564e-06	3.597122e-03	18	7.576291e-03	1.000000e+00	1.000000e+00	1.484224e+01	1.347505e-01	17217	10	232	2	8.620690e-03	2.000000e-01	DUSP2,DUSP5	SRF.28,SRF.63
GO:0004310	farnesyl-diphosphate farnesyltransferase activity	7	120	1.233303e-04	3.453249e-01	2.877707e-03	8.107808e+03	1.233379e-04	556	1	2.218308e-07	1.798561e-03	25	1.347505e-02	1.000000e+00	1.000000e+00	7.421121e+01	1.347505e-02	17217	1	232	1	4.310345e-03	1.000000e+00	FDFT1	SRF.274
GO:0008890	glycine C-acetyltransferase activity	9	126	1.766261e-04	4.945530e-01	3.925024e-03	5.661179e+03	1.766417e-04	556	1	3.177008e-07	1.798561e-03	25	1.347505e-02	1.000000e+00	1.000000e+00	7.421121e+01	1.347505e-02	17217	1	232	1	4.310345e-03	1.000000e+00	GCAT	SRF.262
GO:0003994	aconitate hydratase activity	6	132	2.886547e-04	8.082331e-01	6.122978e-03	3.463848e+03	2.886963e-04	556	1	5.192379e-07	1.798561e-03	30	2.676930e-02	1.000000e+00	1.000000e+00	3.710560e+01	2.695011e-02	17217	2	232	1	4.310345e-03	5.000000e-01	ACO2	SRF.312
GO:0015266	protein channel activity	5	138	3.664450e-04	1.000000e+00	7.435115e-03	2.728424e+03	3.665120e-04	556	1	6.591942e-07	1.798561e-03	25	1.347505e-02	1.000000e+00	1.000000e+00	7.421121e+01	1.347505e-02	17217	1	232	1	4.310345e-03	1.000000e+00	MCL1	SRF.87
GO:0004535	poly(A)-specific ribonuclease activity	9	139	3.818078e-04	1.000000e+00	7.691093e-03	2.618620e+03	3.818806e-04	556	1	6.868356e-07	1.798561e-03	30	2.676930e-02	1.000000e+00	1.000000e+00	3.710560e+01	2.695011e-02	17217	2	232	1	4.310345e-03	5.000000e-01	PARN	SRF.216
GO:0005153	interleukin-8 receptor binding	5	142	4.409235e-04	1.000000e+00	8.694266e-03	2.267468e+03	4.410205e-04	556	1	7.932024e-07	1.798561e-03	30	2.676930e-02	1.000000e+00	1.000000e+00	3.710560e+01	2.695011e-02	17217	2	232	1	4.310345e-03	5.000000e-01	YARS	SRF.207
GO:0031386	protein tag	2	148	5.492283e-04	1.000000e+00	1.039081e-02	1.820237e+03	5.493789e-04	556	1	9.880916e-07	1.798561e-03	30	2.676930e-02	1.000000e+00	1.000000e+00	3.710560e+01	2.695011e-02	17217	2	232	1	4.310345e-03	5.000000e-01	ISG15	SRF.273
GO:0004831	tyrosine-tRNA ligase activity	7	150	5.583666e-04	1.000000e+00	1.042284e-02	1.790439e+03	5.585222e-04	556	1	1.004536e-06	1.798561e-03	30	2.676930e-02	1.000000e+00	1.000000e+00	3.710560e+01	2.695011e-02	17217	2	232	1	4.310345e-03	5.000000e-01	YARS	SRF.207
GO:0051019	mitogen-activated protein kinase binding	7	155	6.087229e-04	1.000000e+00	1.099628e-02	1.642284e+03	6.089079e-04	556	1	1.095158e-06	1.798561e-03	30	2.676930e-02	1.000000e+00	1.000000e+00	3.710560e+01	2.695011e-02	17217	2	232	1	4.310345e-03	5.000000e-01	DUSP2	SRF.63
GO:0004813	alanine-tRNA ligase activity	7	160	7.479187e-04	1.000000e+00	1.308858e-02	1.336545e+03	7.481980e-04	556	1	1.345680e-06	1.798561e-03	43	3.988516e-02	1.000000e+00	1.000000e+00	2.473707e+01	4.042516e-02	17217	3	232	1	4.310345e-03	3.333333e-01	AARSD1	SRF.330
GO:0047134	protein-disulfide reductase activity	6	162	9.432657e-04	1.000000e+00	1.630336e-02	1.059648e+03	9.437100e-04	556	1	1.697320e-06	1.798561e-03	30	2.676930e-02	1.000000e+00	1.000000e+00	3.710560e+01	2.695011e-02	17217	2	232	1	4.310345e-03	5.000000e-01	TXNDC17	SRF.310
GO:0008475	procollagen-lysine 5-dioxygenase activity	6	164	9.788322e-04	1.000000e+00	1.671177e-02	1.021126e+03	9.793107e-04	556	1	1.761350e-06	1.798561e-03	43	3.988516e-02	1.000000e+00	1.000000e+00	2.473707e+01	4.042516e-02	17217	3	232	1	4.310345e-03	3.333333e-01	PLOD1	SRF.188
GO:0008605	protein kinase CK2 regulator activity	5	165	1.074253e-03	1.000000e+00	1.822975e-02	9.303801e+02	1.074829e-03	556	1	1.933147e-06	1.798561e-03	43	3.988516e-02	1.000000e+00	1.000000e+00	2.473707e+01	4.042516e-02	17217	3	232	1	4.310345e-03	3.333333e-01	CSNK2B	SRF.407
GO:0043422	protein kinase B binding	7	170	1.260210e-03	1.000000e+00	2.075640e-02	7.930192e+02	1.261004e-03	556	1	2.267992e-06	1.798561e-03	30	2.676930e-02	1.000000e+00	1.000000e+00	3.710560e+01	2.695011e-02	17217	2	232	1	4.310345e-03	5.000000e-01	CCDC88A	SRF.152
GO:0004461	lactose synthase activity	7	172	1.472940e-03	1.000000e+00	2.397810e-02	6.784150e+02	1.474024e-03	556	1	2.651122e-06	1.798561e-03	43	3.988516e-02	1.000000e+00	1.000000e+00	2.473707e+01	4.042516e-02	17217	3	232	1	4.310345e-03	3.333333e-01	B4GALT1	SRF.97
GO:0032422	purine-rich negative regulatory element binding	6	178	1.798650e-03	1.000000e+00	2.829337e-02	5.554733e+02	1.800266e-03	556	1	3.237889e-06	1.798561e-03	30	2.676930e-02	1.000000e+00	1.000000e+00	3.710560e+01	2.695011e-02	17217	2	232	1	4.310345e-03	5.000000e-01	PURB	SRF.543
