# GREAT Version 5.03
# Association rule: Basal+extension: 5000 bp upstream, 1000 bp downstream, 1000000 bp max extension
# Significance tests required to pass thresholds: both
# Raw P-val tolerated: 5.000000e-02
# Annotation count range: [1, -1]
# DAG level range: [1, -1]
# Tests performed: 6074
# ID	Desc	DAGLvl	BRank	BPval	BBonf	BFDR	BFold	BExp	Bn	Bk	BProb	RegionSetCov	HRank	HPval	HBonf	HFDR	HFold	HExp	HN	HK	Hn	Hk	GeneSetCov	TermGeneCov	Genes	Regions
MP:0008247	abnormal mononuclear leukocyte morphology	6	19	7.775441e-04	1.000000e+00	2.485686e-01	1.438381e+00	5.422762e+01	556	78	9.753169e-02	1.402878e-01	6	2.717966e-05	1.650893e-01	2.751488e-02	1.631041e+00	4.414358e+01	17217	956	795	72	9.056604e-02	7.531381e-02	ARHGDIB,ARID5B,B4GALT1,B9D2,BCL10,BCL6,BTRC,CCND2,CD276,CD44,CD69,CDK6,CDS2,CNN2,CORO1A,DUSP10,ERCC1,FGF23,FGR,FOS,GADD45G,GCNT1,GIMAP5,GPR132,GPR68,HIVEP3,HLA-DOA,ID2,IFNAR1,IFNGR2,IGF1R,IGLL1,ING1,IRF1,JUNB,KLF13,LCP2,LDLR,LIME1,LY86,MAP3K14,MAPK9,MCL1,NOTCH2,NQO2,NR4A1,NR4A3,PAWR,PIK3R1,PPIA,PPP4C,PRKCE,PTGER4,PTPRC,RHOH,RPL22,RUNX1,SATB1,SELPLG,SH2B3,SLC35C1,SMARCA4,SRF,ST14,ST6GAL1,TANK,TCF7,TXNIP,UBASH3A,UPF2,VAV2,WDR1	SRF.11,SRF.113,SRF.129,SRF.130,SRF.133,SRF.139,SRF.150,SRF.153,SRF.16,SRF.160,SRF.165,SRF.167,SRF.170,SRF.176,SRF.179,SRF.19,SRF.198,SRF.199,SRF.200,SRF.21,SRF.215,SRF.221,SRF.249,SRF.267,SRF.268,SRF.277,SRF.281,SRF.282,SRF.283,SRF.288,SRF.290,SRF.295,SRF.298,SRF.307,SRF.315,SRF.322,SRF.325,SRF.326,SRF.339,SRF.343,SRF.354,SRF.36,SRF.363,SRF.364,SRF.386,SRF.388,SRF.39,SRF.403,SRF.408,SRF.413,SRF.429,SRF.433,SRF.438,SRF.45,SRF.455,SRF.456,SRF.459,SRF.476,SRF.48,SRF.486,SRF.488,SRF.501,SRF.51,SRF.510,SRF.516,SRF.525,SRF.53,SRF.535,SRF.544,SRF.550,SRF.556,SRF.6,SRF.67,SRF.82,SRF.87,SRF.9,SRF.93,SRF.97
MP:0002429	abnormal blood cell morphology/development	4	20	7.960439e-04	1.000000e+00	2.417585e-01	1.370079e+00	7.152870e+01	556	98	1.286487e-01	1.762590e-01	11	9.287336e-05	5.641128e-01	5.128298e-02	1.480654e+00	6.145931e+01	17217	1331	795	91	1.144654e-01	6.836965e-02	ARF6,ARHGAP1,ARHGDIB,ARID5B,B4GALT1,B9D2,BCL10,BCL6,BLM,BTRC,CCND2,CD276,CD44,CD69,CDK6,CDS2,CNN2,COL4A1,CORO1A,DFNB31,DPH1,DTNBP1,DUSP10,EGLN3,EPAS1,ERCC1,FGF23,FGR,FLNA,FOS,FOSL1,GADD45G,GCNT1,GIMAP5,GPR132,GPR68,HIVEP3,HLA-DOA,ID2,IFNAR1,IFNGR2,IGF1R,IGLL1,ING1,IRF1,JUNB,KLF13,LCP2,LDLR,LIME1,LY86,MAP3K14,MAPK9,MCL1,MEIS1,MTTP,MYH9,NOTCH2,NQO2,NR4A1,NR4A3,PAWR,PIK3R1,PPIA,PPP4C,PRDX2,PRKCE,PTGER4,PTPRC,RAB27A,RBP2,RHOH,RPL22,RUNX1,SATB1,SELPLG,SH2B3,SLC35C1,SMARCA4,SRF,ST14,ST6GAL1,TANK,TCEA1,TCF7,TXNIP,UBASH3A,UPF2,VAV2,WDR1,ZFP36	SRF.11,SRF.113,SRF.119,SRF.12,SRF.123,SRF.129,SRF.130,SRF.133,SRF.139,SRF.150,SRF.153,SRF.16,SRF.160,SRF.165,SRF.167,SRF.169,SRF.170,SRF.176,SRF.179,SRF.182,SRF.186,SRF.19,SRF.197,SRF.198,SRF.199,SRF.200,SRF.205,SRF.209,SRF.21,SRF.215,SRF.22,SRF.221,SRF.233,SRF.249,SRF.264,SRF.267,SRF.268,SRF.277,SRF.281,SRF.282,SRF.283,SRF.288,SRF.289,SRF.290,SRF.295,SRF.298,SRF.307,SRF.311,SRF.315,SRF.322,SRF.325,SRF.326,SRF.327,SRF.339,SRF.343,SRF.354,SRF.36,SRF.363,SRF.364,SRF.369,SRF.37,SRF.386,SRF.388,SRF.39,SRF.403,SRF.408,SRF.413,SRF.429,SRF.433,SRF.438,SRF.446,SRF.45,SRF.455,SRF.456,SRF.459,SRF.476,SRF.48,SRF.486,SRF.488,SRF.501,SRF.51,SRF.510,SRF.516,SRF.525,SRF.53,SRF.531,SRF.535,SRF.544,SRF.550,SRF.556,SRF.6,SRF.64,SRF.67,SRF.82,SRF.87,SRF.9,SRF.93,SRF.97
MP:0002123	abnormal hematopoiesis	5	21	8.748709e-04	1.000000e+00	2.530460e-01	1.368859e+00	7.086194e+01	556	97	1.274495e-01	1.744604e-01	14	1.062737e-04	6.455062e-01	4.610759e-02	1.478827e+00	6.085903e+01	17217	1318	795	90	1.132075e-01	6.828528e-02	ARF6,ARHGAP1,ARHGDIB,ARID5B,B4GALT1,B9D2,BCL10,BCL6,BLM,BTRC,CCND2,CD276,CD44,CD69,CDK6,CDS2,CNN2,COL4A1,CORO1A,DFNB31,DPH1,DTNBP1,DUSP10,EGLN3,EPAS1,ERCC1,FGF23,FGR,FLNA,FOS,GADD45G,GCNT1,GIMAP5,GPR132,GPR68,HIVEP3,HLA-DOA,ID2,IFNAR1,IFNGR2,IGF1R,IGLL1,ING1,IRF1,JUNB,KLF13,LCP2,LDLR,LIME1,LY86,MAP3K14,MAPK9,MCL1,MEIS1,MTTP,MYH9,NOTCH2,NQO2,NR4A1,NR4A3,PAWR,PIK3R1,PPIA,PPP4C,PRDX2,PRKCE,PTGER4,PTPRC,RAB27A,RBP2,RHOH,RPL22,RUNX1,SATB1,SELPLG,SH2B3,SLC35C1,SMARCA4,SRF,ST14,ST6GAL1,TANK,TCEA1,TCF7,TXNIP,UBASH3A,UPF2,VAV2,WDR1,ZFP36	SRF.11,SRF.113,SRF.119,SRF.12,SRF.123,SRF.129,SRF.130,SRF.133,SRF.139,SRF.150,SRF.153,SRF.16,SRF.160,SRF.165,SRF.167,SRF.169,SRF.170,SRF.176,SRF.179,SRF.182,SRF.186,SRF.19,SRF.197,SRF.198,SRF.199,SRF.200,SRF.205,SRF.209,SRF.21,SRF.215,SRF.22,SRF.221,SRF.233,SRF.249,SRF.264,SRF.267,SRF.268,SRF.277,SRF.281,SRF.282,SRF.283,SRF.288,SRF.289,SRF.290,SRF.295,SRF.298,SRF.307,SRF.311,SRF.315,SRF.322,SRF.325,SRF.326,SRF.327,SRF.339,SRF.343,SRF.354,SRF.36,SRF.363,SRF.364,SRF.369,SRF.37,SRF.386,SRF.388,SRF.39,SRF.403,SRF.408,SRF.413,SRF.429,SRF.433,SRF.438,SRF.446,SRF.45,SRF.455,SRF.456,SRF.459,SRF.476,SRF.48,SRF.486,SRF.488,SRF.501,SRF.51,SRF.510,SRF.516,SRF.525,SRF.53,SRF.531,SRF.535,SRF.544,SRF.550,SRF.556,SRF.6,SRF.67,SRF.82,SRF.87,SRF.9,SRF.93,SRF.97
MP:0005460	abnormal leukopoiesis	5	22	8.760682e-04	1.000000e+00	2.418745e-01	1.529726e+00	3.856901e+01	556	59	6.936872e-02	1.061151e-01	4	2.134641e-05	1.296581e-01	3.241453e-02	1.788458e+00	3.075274e+01	17217	666	795	55	6.918239e-02	8.258258e-02	ARHGDIB,ARID5B,BCL10,BCL6,CCND2,CD276,CD69,CDK6,CORO1A,DUSP10,ERCC1,FOS,GADD45G,GCNT1,GIMAP5,GPR132,HIVEP3,ID2,IFNAR1,IFNGR2,IGLL1,IRF1,KLF13,LCP2,LDLR,LIME1,LY86,MAP3K14,MAPK9,MCL1,NOTCH2,NQO2,NR4A1,NR4A3,PAWR,PIK3R1,PPP4C,PRKCE,PTGER4,PTPRC,RHOH,RPL22,RUNX1,SATB1,SH2B3,SMARCA4,ST14,ST6GAL1,TANK,TXNIP,UBASH3A,UPF2,VAV2,WDR1,ZFP36	SRF.119,SRF.129,SRF.130,SRF.153,SRF.16,SRF.160,SRF.165,SRF.167,SRF.170,SRF.176,SRF.179,SRF.19,SRF.198,SRF.199,SRF.21,SRF.215,SRF.221,SRF.267,SRF.268,SRF.277,SRF.281,SRF.282,SRF.283,SRF.288,SRF.290,SRF.295,SRF.298,SRF.307,SRF.322,SRF.325,SRF.326,SRF.339,SRF.343,SRF.354,SRF.363,SRF.364,SRF.386,SRF.39,SRF.429,SRF.433,SRF.45,SRF.455,SRF.456,SRF.459,SRF.476,SRF.48,SRF.486,SRF.488,SRF.501,SRF.51,SRF.510,SRF.516,SRF.535,SRF.544,SRF.6,SRF.67,SRF.87,SRF.9,SRF.93
MP:0002414	abnormal myeloblast morphology/development	5	23	9.029993e-04	1.000000e+00	2.384703e-01	1.527753e+00	3.861881e+01	556	59	6.945829e-02	1.061151e-01	5	2.522766e-05	1.532328e-01	3.064656e-02	1.777781e+00	3.093745e+01	17217	670	795	55	6.918239e-02	8.208955e-02	ARHGDIB,ARID5B,BCL10,BCL6,CCND2,CD276,CD69,CDK6,CORO1A,DUSP10,ERCC1,FOS,GADD45G,GCNT1,GIMAP5,GPR132,HIVEP3,ID2,IFNAR1,IFNGR2,IGLL1,IRF1,KLF13,LCP2,LDLR,LIME1,LY86,MAP3K14,MAPK9,MCL1,NOTCH2,NQO2,NR4A1,NR4A3,PAWR,PIK3R1,PPP4C,PRKCE,PTGER4,PTPRC,RHOH,RPL22,RUNX1,SATB1,SELPLG,SH2B3,SLC35C1,SMARCA4,ST14,ST6GAL1,TANK,TXNIP,UBASH3A,UPF2,VAV2	SRF.113,SRF.129,SRF.130,SRF.153,SRF.16,SRF.160,SRF.165,SRF.167,SRF.170,SRF.176,SRF.179,SRF.19,SRF.198,SRF.199,SRF.21,SRF.215,SRF.221,SRF.267,SRF.268,SRF.277,SRF.281,SRF.282,SRF.283,SRF.288,SRF.290,SRF.295,SRF.298,SRF.307,SRF.315,SRF.322,SRF.325,SRF.326,SRF.339,SRF.343,SRF.354,SRF.363,SRF.364,SRF.386,SRF.39,SRF.429,SRF.433,SRF.455,SRF.456,SRF.459,SRF.476,SRF.48,SRF.486,SRF.488,SRF.501,SRF.51,SRF.510,SRF.516,SRF.535,SRF.544,SRF.6,SRF.67,SRF.87,SRF.9,SRF.93
MP:0008246	abnormal leukocyte morphology	5	25	1.104102e-03	1.000000e+00	2.682527e-01	1.405455e+00	5.834411e+01	556	82	1.049354e-01	1.474820e-01	8	6.501171e-05	3.948811e-01	4.936014e-02	1.564546e+00	4.857641e+01	17217	1052	795	76	9.559748e-02	7.224335e-02	ARHGDIB,ARID5B,B4GALT1,B9D2,BCL10,BCL6,BTRC,CCND2,CD276,CD44,CD69,CDK6,CDS2,CNN2,CORO1A,DFNB31,DUSP10,ERCC1,FGF23,FGR,FLNA,FOS,GADD45G,GCNT1,GIMAP5,GPR132,GPR68,HIVEP3,HLA-DOA,ID2,IFNAR1,IFNGR2,IGF1R,IGLL1,ING1,IRF1,JUNB,KLF13,LCP2,LDLR,LIME1,LY86,MAP3K14,MAPK9,MCL1,NOTCH2,NQO2,NR4A1,NR4A3,PAWR,PIK3R1,PPIA,PPP4C,PRKCE,PTGER4,PTPRC,RBP2,RHOH,RPL22,RUNX1,SATB1,SELPLG,SH2B3,SLC35C1,SMARCA4,SRF,ST14,ST6GAL1,TANK,TCF7,TXNIP,UBASH3A,UPF2,VAV2,WDR1,ZFP36	SRF.11,SRF.113,SRF.119,SRF.129,SRF.130,SRF.133,SRF.139,SRF.150,SRF.153,SRF.16,SRF.160,SRF.165,SRF.167,SRF.170,SRF.176,SRF.179,SRF.19,SRF.197,SRF.198,SRF.199,SRF.200,SRF.21,SRF.215,SRF.221,SRF.233,SRF.249,SRF.267,SRF.268,SRF.277,SRF.281,SRF.282,SRF.283,SRF.288,SRF.290,SRF.295,SRF.298,SRF.307,SRF.311,SRF.315,SRF.322,SRF.325,SRF.326,SRF.339,SRF.343,SRF.354,SRF.36,SRF.363,SRF.364,SRF.386,SRF.388,SRF.39,SRF.403,SRF.408,SRF.413,SRF.429,SRF.433,SRF.438,SRF.45,SRF.455,SRF.456,SRF.459,SRF.476,SRF.48,SRF.486,SRF.488,SRF.501,SRF.51,SRF.510,SRF.516,SRF.525,SRF.53,SRF.535,SRF.544,SRF.550,SRF.556,SRF.6,SRF.67,SRF.82,SRF.87,SRF.9,SRF.93,SRF.97
MP:0009332	abnormal splenocyte morphology	5	26	1.161743e-03	1.000000e+00	2.714010e-01	5.242974e+00	1.144389e+00	556	6	2.058253e-03	1.079137e-02	78	6.632432e-03	1.000000e+00	5.164794e-01	5.095671e+00	7.849800e-01	17217	17	795	4	5.031447e-03	2.352941e-01	FOS,IRF1,KLF13,UBASH3A	SRF.322,SRF.39,SRF.459,SRF.476,SRF.488,SRF.9
MP:0002445	abnormal mononuclear leukocyte differentiation	6	27	1.330999e-03	1.000000e+00	2.994255e-01	1.528613e+00	3.598034e+01	556	55	6.471284e-02	9.892086e-02	7	4.517164e-05	2.743725e-01	3.919608e-02	1.784308e+00	2.858251e+01	17217	619	795	51	6.415094e-02	8.239095e-02	ARHGDIB,ARID5B,BCL10,BCL6,CCND2,CD276,CD69,CDK6,CORO1A,DUSP10,ERCC1,FOS,GADD45G,GCNT1,GIMAP5,GPR132,HIVEP3,ID2,IFNAR1,IFNGR2,IGLL1,IRF1,KLF13,LCP2,LDLR,LIME1,LY86,MAP3K14,MAPK9,MCL1,NOTCH2,NQO2,PAWR,PIK3R1,PPP4C,PRKCE,PTGER4,PTPRC,RHOH,RPL22,RUNX1,SATB1,SH2B3,SMARCA4,ST14,ST6GAL1,TANK,TXNIP,UBASH3A,UPF2,VAV2	SRF.129,SRF.130,SRF.153,SRF.16,SRF.160,SRF.165,SRF.167,SRF.170,SRF.179,SRF.19,SRF.198,SRF.199,SRF.215,SRF.221,SRF.267,SRF.268,SRF.277,SRF.281,SRF.282,SRF.283,SRF.288,SRF.290,SRF.295,SRF.298,SRF.307,SRF.322,SRF.325,SRF.326,SRF.339,SRF.343,SRF.354,SRF.363,SRF.364,SRF.386,SRF.39,SRF.429,SRF.433,SRF.455,SRF.456,SRF.459,SRF.476,SRF.48,SRF.486,SRF.488,SRF.501,SRF.51,SRF.510,SRF.516,SRF.535,SRF.544,SRF.6,SRF.67,SRF.87,SRF.9,SRF.93
MP:0000716	abnormal immune system cell morphology	4	28	1.369045e-03	1.000000e+00	2.969849e-01	1.394775e+00	5.879085e+01	556	82	1.057389e-01	1.474820e-01	12	9.652729e-05	5.863068e-01	4.885890e-02	1.545448e+00	4.917669e+01	17217	1065	795	76	9.559748e-02	7.136150e-02	ARHGDIB,ARID5B,B4GALT1,B9D2,BCL10,BCL6,BTRC,CCND2,CD276,CD44,CD69,CDK6,CDS2,CNN2,CORO1A,DFNB31,DUSP10,ERCC1,FGF23,FGR,FLNA,FOS,GADD45G,GCNT1,GIMAP5,GPR132,GPR68,HIVEP3,HLA-DOA,ID2,IFNAR1,IFNGR2,IGF1R,IGLL1,ING1,IRF1,JUNB,KLF13,LCP2,LDLR,LIME1,LY86,MAP3K14,MAPK9,MCL1,NOTCH2,NQO2,NR4A1,NR4A3,PAWR,PIK3R1,PPIA,PPP4C,PRKCE,PTGER4,PTPRC,RBP2,RHOH,RPL22,RUNX1,SATB1,SELPLG,SH2B3,SLC35C1,SMARCA4,SRF,ST14,ST6GAL1,TANK,TCF7,TXNIP,UBASH3A,UPF2,VAV2,WDR1,ZFP36	SRF.11,SRF.113,SRF.119,SRF.129,SRF.130,SRF.133,SRF.139,SRF.150,SRF.153,SRF.16,SRF.160,SRF.165,SRF.167,SRF.170,SRF.176,SRF.179,SRF.19,SRF.197,SRF.198,SRF.199,SRF.200,SRF.21,SRF.215,SRF.221,SRF.233,SRF.249,SRF.267,SRF.268,SRF.277,SRF.281,SRF.282,SRF.283,SRF.288,SRF.290,SRF.295,SRF.298,SRF.307,SRF.311,SRF.315,SRF.322,SRF.325,SRF.326,SRF.339,SRF.343,SRF.354,SRF.36,SRF.363,SRF.364,SRF.386,SRF.388,SRF.39,SRF.403,SRF.408,SRF.413,SRF.429,SRF.433,SRF.438,SRF.45,SRF.455,SRF.456,SRF.459,SRF.476,SRF.48,SRF.486,SRF.488,SRF.501,SRF.51,SRF.510,SRF.516,SRF.525,SRF.53,SRF.535,SRF.544,SRF.550,SRF.556,SRF.6,SRF.67,SRF.82,SRF.87,SRF.9,SRF.93,SRF.97
MP:0000715	decreased thymocyte number	10	29	1.564940e-03	1.000000e+00	3.277739e-01	2.235548e+00	8.051718e+00	556	18	1.448151e-02	3.237410e-02	25	4.181342e-04	1.000000e+00	1.015899e-01	2.707075e+00	5.541035e+00	17217	120	795	15	1.886792e-02	1.250000e-01	BCL10,CDK6,CORO1A,FOS,ING1,KLF13,LCP2,MCL1,PTPRC,RUNX1,SATB1,SMARCA4,SRF,TCF7,VAV2	SRF.130,SRF.139,SRF.16,SRF.165,SRF.277,SRF.288,SRF.307,SRF.36,SRF.386,SRF.39,SRF.433,SRF.438,SRF.459,SRF.48,SRF.488,SRF.53,SRF.87,SRF.9
MP:0000217	abnormal leukocyte cell number	6	30	1.586260e-03	1.000000e+00	3.211648e-01	1.434006e+00	4.881431e+01	556	70	8.779552e-02	1.258993e-01	13	9.811062e-05	5.959239e-01	4.584030e-02	1.617296e+00	3.957223e+01	17217	857	795	64	8.050314e-02	7.467911e-02	ARHGDIB,ARID5B,B4GALT1,BCL10,BCL6,CD69,CDK6,CDS2,CNN2,CORO1A,DFNB31,DUSP10,FGF23,FLNA,FOS,GADD45G,GCNT1,GIMAP5,GPR68,HIVEP3,HLA-DOA,ID2,IFNAR1,IGF1R,IGLL1,ING1,IRF1,JUNB,KLF13,LCP2,LDLR,LIME1,MAP3K14,MAPK9,MCL1,NOTCH2,NQO2,NR4A1,NR4A3,PAWR,PIK3R1,PPIA,PPP4C,PTPRC,RBP2,RHOH,RPL22,RUNX1,SATB1,SELPLG,SH2B3,SLC35C1,SMARCA4,SRF,ST14,ST6GAL1,TANK,TCF7,TXNIP,UBASH3A,UPF2,VAV2,WDR1,ZFP36	SRF.11,SRF.113,SRF.119,SRF.129,SRF.130,SRF.133,SRF.139,SRF.150,SRF.153,SRF.16,SRF.160,SRF.165,SRF.167,SRF.170,SRF.176,SRF.179,SRF.19,SRF.197,SRF.198,SRF.199,SRF.200,SRF.21,SRF.215,SRF.221,SRF.233,SRF.249,SRF.268,SRF.277,SRF.281,SRF.282,SRF.288,SRF.295,SRF.298,SRF.307,SRF.311,SRF.315,SRF.322,SRF.326,SRF.343,SRF.354,SRF.36,SRF.363,SRF.364,SRF.386,SRF.39,SRF.403,SRF.408,SRF.413,SRF.429,SRF.433,SRF.438,SRF.45,SRF.456,SRF.459,SRF.476,SRF.48,SRF.488,SRF.51,SRF.510,SRF.516,SRF.53,SRF.535,SRF.544,SRF.6,SRF.67,SRF.82,SRF.87,SRF.9,SRF.93,SRF.97
